iter,CFL,dt_min,dt_avg,R2_rho,R2_rhou,R2_rhov,R2_rhoE,CL,CD,CM
12920,7.2,2.64286e-06,0.00450222,1.01494e-08,6.37307e-09,8.42811e-09,3.26283e-08,-7.33664e-16,-0.000107661,-6.35329e-06
12930,7.2,2.64286e-06,0.00450222,1.10387e-08,7.78199e-09,6.06565e-09,3.6386e-08,4.84535e-15,-0.000114729,-6.7704e-06
12940,7.2,2.64286e-06,0.00450222,1.08709e-08,7.87325e-09,5.84184e-09,3.61104e-08,-1.34544e-15,-0.000109553,-6.46496e-06
12950,7.2,2.64286e-06,0.00450222,9.84095e-09,6.55753e-09,8.13914e-09,3.21863e-08,-5.0485e-16,-0.000108619,-6.40985e-06
12960,7.2,2.64286e-06,0.00450222,8.91961e-09,6.34307e-09,9.49416e-09,2.82725e-08,5.30013e-15,-0.000110871,-6.5427e-06
12970,7.2,2.64286e-06,0.00450222,1.10363e-08,6.44174e-09,6.49519e-09,3.68916e-08,-7.71764e-15,-0.000107224,-6.32754e-06
12980,7.2,2.64286e-06,0.00450222,1.05723e-08,7.30109e-09,6.79661e-09,3.46756e-08,-1.90856e-15,-0.000113116,-6.67523e-06
12990,7.2,2.64286e-06,0.00450222,9.99313e-09,6.89563e-09,7.43511e-09,3.20791e-08,-1.12172e-14,-0.000112147,-6.61802e-06
13000,7.2,2.64286e-06,0.00450222,9.62642e-09,6.88883e-09,7.917e-09,3.06888e-08,-2.76322e-15,-0.000106674,-6.29504e-06
13010,7.2,2.64286e-06,0.00450222,1.04583e-08,6.93867e-09,6.56065e-09,3.4599e-08,-7.66631e-16,-0.000111017,-6.55135e-06
13020,7.2,2.64286e-06,0.00450222,1.05971e-08,6.25848e-09,6.37766e-09,3.52841e-08,4.91147e-15,-0.000108762,-6.41825e-06
13030,7.2,2.64286e-06,0.00450222,8.90154e-09,6.10268e-09,8.99747e-09,2.8104e-08,3.14119e-15,-0.000111121,-6.55751e-06
13040,7.2,2.64286e-06,0.00450222,9.8311e-09,6.2914e-09,7.58268e-09,3.18437e-08,-2.10031e-15,-0.000113495,-6.6976e-06
13050,7.2,2.64286e-06,0.00450222,1.03081e-08,7.649e-09,5.72081e-09,3.38823e-08,-8.72947e-15,-0.000106409,-6.27944e-06
13060,7.2,2.64286e-06,0.00450222,1.03663e-08,7.12054e-09,5.58329e-09,3.47001e-08,4.96671e-15,-0.000109958,-6.48884e-06
13070,7.2,2.64286e-06,0.00450222,8.98253e-09,6.05338e-09,8.27881e-09,2.90816e-08,-6.17903e-15,-0.000110895,-6.54416e-06
13080,7.2,2.64286e-06,0.00450222,8.78643e-09,5.87751e-09,8.6797e-09,2.80668e-08,-2.15252e-15,-0.000109238,-6.44637e-06
13090,7.2,2.64286e-06,0.00450222,1.05709e-08,6.33774e-09,5.97728e-09,3.53016e-08,1.94776e-16,-0.000113677,-6.70835e-06
13100,7.2,2.64286e-06,0.00450222,9.92485e-09,7.12907e-09,6.36113e-09,3.22787e-08,-6.77173e-17,-0.000108093,-6.37879e-06
13110,7.2,2.64286e-06,0.00450222,9.47439e-09,6.39638e-09,7.05151e-09,3.053e-08,5.22795e-15,-0.000107532,-6.34567e-06
13120,7.2,2.64286e-06,0.00450222,8.95318e-09,6.50285e-09,7.76804e-09,2.84858e-08,7.83062e-15,-0.000112552,-6.64195e-06
13130,7.2,2.64286e-06,0.00450222,1.01518e-08,6.27891e-09,5.84772e-09,3.38188e-08,1.89127e-15,-0.000109308,-6.45051e-06
13140,7.2,2.64286e-06,0.00450222,9.8199e-09,5.98883e-09,6.56974e-09,3.25345e-08,-4.42907e-15,-0.000112171,-6.61942e-06
13150,7.2,2.64286e-06,0.00450222,8.52497e-09,5.91261e-09,8.31381e-09,2.68651e-08,7.93184e-15,-0.000109901,-6.48549e-06
13160,7.2,2.64286e-06,0.00450222,9.38214e-09,6.25053e-09,6.94727e-09,3.05047e-08,2.24501e-15,-0.000106298,-6.27286e-06
13170,7.2,2.64286e-06,0.00450222,9.6846e-09,7.322e-09,5.4658e-09,3.18852e-08,7.62889e-16,-0.000112746,-6.65337e-06
13180,7.2,2.64286e-06,0.00450222,9.8496e-09,6.38864e-09,5.44048e-09,3.31027e-08,1.15315e-15,-0.000110501,-6.52089e-06
13190,7.2,2.64286e-06,0.00450222,8.21197e-09,5.6307e-09,8.32607e-09,2.62631e-08,-5.55995e-16,-0.000110004,-6.49158e-06
13200,7.2,2.64286e-06,0.00450222,8.76247e-09,5.54878e-09,7.7297e-09,2.82407e-08,1.56908e-15,-0.000111586,-6.58492e-06
13210,7.2,2.64286e-06,0.00450222,9.99373e-09,6.33114e-09,5.62141e-09,3.3229e-08,1.31568e-15,-0.000106342,-6.27547e-06
13220,7.2,2.64286e-06,0.00450222,9.40547e-09,6.80327e-09,5.89209e-09,3.0536e-08,-1.03358e-16,-0.000111036,-6.55244e-06
13230,7.2,2.64286e-06,0.00450222,8.84716e-09,5.92718e-09,6.8892e-09,2.84691e-08,-7.45069e-15,-0.000112746,-6.65336e-06
13240,7.2,2.64286e-06,0.00450222,8.44671e-09,6.03924e-09,7.52758e-09,2.69932e-08,-5.65974e-15,-0.000108622,-6.41001e-06
13250,7.2,2.64286e-06,0.00450222,9.82016e-09,5.77015e-09,5.20254e-09,3.28377e-08,-2.99827e-15,-0.000111344,-6.57066e-06
13260,7.2,2.64286e-06,0.00450222,9.07681e-09,5.84529e-09,6.60798e-09,2.98571e-08,-1.09185e-15,-0.000107788,-6.3608e-06
13270,7.2,2.64286e-06,0.00450222,8.24139e-09,5.71357e-09,7.59961e-09,2.61023e-08,3.69166e-15,-0.000109379,-6.45466e-06
13280,7.2,2.64286e-06,0.00450222,8.82815e-09,6.19844e-09,6.50429e-09,2.86814e-08,-7.62657e-15,-0.000113898,-6.72136e-06
13290,7.2,2.64286e-06,0.00450222,9.20008e-09,6.8161e-09,5.21928e-09,3.04978e-08,1.08882e-15,-0.00010853,-6.40459e-06
13300,7.2,2.64286e-06,0.00450222,9.27378e-09,5.76388e-09,5.47333e-09,3.11433e-08,-4.24784e-15,-0.000110005,-6.4916e-06
13310,7.2,2.64286e-06,0.00450222,7.62747e-09,5.2888e-09,8.14157e-09,2.41143e-08,5.10874e-15,-0.000109938,-6.48769e-06
13320,7.2,2.64286e-06,0.00450222,8.70244e-09,5.35031e-09,6.81752e-09,2.82741e-08,5.934e-15,-0.000107916,-6.36832e-06
13330,7.2,2.64286e-06,0.00450222,9.37703e-09,6.3239e-09,5.29842e-09,3.09656e-08,-2.56631e-15,-0.000113663,-6.70747e-06
13340,7.2,2.64286e-06,0.00450222,8.95367e-09,6.33472e-09,5.49523e-09,2.9184e-08,-4.16426e-15,-0.000110234,-6.50515e-06
13350,7.2,2.64286e-06,0.00450222,8.15481e-09,5.50808e-09,6.89076e-09,2.60818e-08,1.56516e-15,-0.000107949,-6.37029e-06
13360,7.2,2.64286e-06,0.00450222,8.11809e-09,5.54325e-09,7.105e-09,2.61701e-08,1.98519e-16,-0.000111065,-6.55419e-06
13370,7.2,2.64286e-06,0.00450222,9.41594e-09,5.44623e-09,4.75872e-09,3.1535e-08,2.6964e-15,-0.000108282,-6.38996e-06
13380,7.2,2.64286e-06,0.00450222,8.42079e-09,5.7523e-09,6.42681e-09,2.74614e-08,8.69989e-16,-0.000112291,-6.62655e-06
13390,7.2,2.64286e-06,0.00450222,7.96072e-09,5.49013e-09,6.9704e-09,2.54314e-08,-2.6048e-15,-0.000111782,-6.59647e-06
13400,7.2,2.64286e-06,0.00450222,8.23162e-09,6.07333e-09,6.22091e-09,2.66548e-08,4.7616e-16,-0.000106865,-6.30634e-06
13410,7.2,2.64286e-06,0.00450222,8.83432e-09,6.20169e-09,4.90596e-09,2.95453e-08,9.26658e-17,-0.000111021,-6.55159e-06
13420,7.2,2.64286e-06,0.00450222,8.63338e-09,5.28564e-09,5.655e-09,2.88469e-08,-5.09662e-17,-0.00010976,-6.47716e-06
13430,7.2,2.64286e-06,0.00450222,7.266e-09,5.02486e-09,7.6923e-09,2.28091e-08,-3.01966e-15,-0.000110208,-6.50363e-06
13440,7.2,2.64286e-06,0.00450222,8.51787e-09,5.24933e-09,6.06658e-09,2.78285e-08,-2.46544e-15,-0.000113017,-6.66937e-06
13450,7.2,2.64286e-06,0.00450222,8.79373e-09,6.22971e-09,4.95713e-09,2.8857e-08,1.98358e-15,-0.000107256,-6.32941e-06
13460,7.2,2.64286e-06,0.00450222,8.50208e-09,5.78389e-09,5.22538e-09,2.78577e-08,2.71832e-15,-0.000109347,-6.45281e-06
13470,7.2,2.64286e-06,0.00450222,7.47071e-09,5.12373e-09,6.95487e-09,2.37079e-08,-2.0636e-15,-0.000111623,-6.58713e-06
13480,7.2,2.64286e-06,0.00450222,7.9179e-09,5.08692e-09,6.49484e-09,2.57554e-08,-3.26255e-15,-0.00010931,-6.45063e-06
13490,7.2,2.64286e-06,0.00450222,8.92885e-09,5.28654e-09,4.52344e-09,2.98972e-08,-3.30853e-15,-0.000112568,-6.64289e-06
13500,7.2,2.64286e-06,0.00450222,7.88081e-09,5.63365e-09,6.07557e-09,2.55238e-08,-6.9298e-15,-0.000108556,-6.4061e-06
13510,7.2,2.64286e-06,0.00450222,7.61738e-09,5.25288e-09,6.4803e-09,2.45062e-08,-2.27334e-15,-0.00010787,-6.36565e-06
13520,7.2,2.64286e-06,0.00450222,7.67323e-09,5.83016e-09,6.03155e-09,2.48041e-08,3.92707e-15,-0.000112632,-6.64666e-06
13530,7.2,2.64286e-06,0.00450222,8.52727e-09,5.57802e-09,4.5322e-09,2.87147e-08,1.4093e-14,-0.000109517,-6.46285e-06
13540,7.2,2.64286e-06,0.00450222,7.96627e-09,4.95155e-09,5.85196e-09,2.63878e-08,-3.54857e-15,-0.000110982,-6.54926e-06
13550,7.2,2.64286e-06,0.00450222,7.07855e-09,4.81922e-09,7.05247e-09,2.22192e-08,-1.93743e-15,-0.000110527,-6.52244e-06
13560,7.2,2.64286e-06,0.00450222,8.1914e-09,5.20406e-09,5.50344e-09,2.68085e-08,3.16507e-15,-0.000106855,-6.30573e-06
13570,7.2,2.64286e-06,0.00450222,8.28873e-09,5.99667e-09,4.61153e-09,2.71446e-08,6.83499e-15,-0.000112117,-6.61626e-06
13580,7.2,2.64286e-06,0.00450222,8.00622e-09,5.22995e-09,5.10527e-09,2.63001e-08,-6.85121e-15,-0.000111144,-6.55886e-06
13590,7.2,2.64286e-06,0.00450222,6.8727e-09,4.75721e-09,6.95588e-09,2.16796e-08,-6.74144e-15,-0.000109309,-6.45056e-06
13600,7.2,2.64286e-06,0.00450222,7.76721e-09,4.73356e-09,5.77701e-09,2.54512e-08,1.18409e-14,-0.000111229,-6.56387e-06
13610,7.2,2.64286e-06,0.00450222,8.38196e-09,5.23406e-09,4.38306e-09,2.79991e-08,2.78496e-15,-0.00010735,-6.33496e-06
13620,7.2,2.64286e-06,0.00450222,7.45062e-09,5.43505e-09,5.6581e-09,2.40939e-08,2.33803e-16,-0.000110872,-6.54281e-06
13630,7.2,2.64286e-06,0.00450222,7.18591e-09,5.01589e-09,6.14232e-09,2.3161e-08,2.74665e-15,-0.000112579,-6.64352e-06
13640,7.2,2.64286e-06,0.00450222,7.22462e-09,5.46515e-09,5.83349e-09,2.34313e-08,-6.70562e-15,-0.000108395,-6.39664e-06
13650,7.2,2.64286e-06,0.00450222,8.2101e-09,5.03748e-09,4.19581e-09,2.77316e-08,-5.75508e-15,-0.000110846,-6.54124e-06
13660,7.2,2.64286e-06,0.00450222,7.33771e-09,4.73217e-09,5.91741e-09,2.40195e-08,5.74777e-15,-0.000109004,-6.43257e-06
13670,7.2,2.64286e-06,0.00450222,6.9619e-09,4.64208e-09,6.35464e-09,2.19837e-08,-3.52184e-15,-0.000109045,-6.43497e-06
13680,7.2,2.64286e-06,0.00450222,7.761e-09,5.16627e-09,5.08546e-09,2.5346e-08,-2.60017e-15,-0.000113391,-6.69142e-06
13690,7.2,2.64286e-06,0.00450222,7.86706e-09,5.62209e-09,4.28329e-09,2.58529e-08,3.47016e-15,-0.000109009,-6.43282e-06
13700,7.2,2.64286e-06,0.00450222,7.45541e-09,4.73684e-09,5.13397e-09,2.44517e-08,-1.87096e-15,-0.00010928,-6.44884e-06
13710,7.2,2.64286e-06,0.00450222,6.41697e-09,4.41455e-09,6.79345e-09,2.01975e-08,-5.99174e-15,-0.000110492,-6.52034e-06
13720,7.2,2.64286e-06,0.00450222,7.59301e-09,4.51066e-09,5.07389e-09,2.50247e-08,-5.03514e-15,-0.000108502,-6.40293e-06
13730,7.2,2.64286e-06,0.00450222,7.81959e-09,5.21493e-09,4.22555e-09,2.60005e-08,5.18216e-15,-0.000112871,-6.66078e-06
13740,7.2,2.64286e-06,0.00450222,7.09225e-09,5.14237e-09,5.26771e-09,2.30326e-08,6.17653e-15,-0.000110224,-6.50453e-06
13750,7.2,2.64286e-06,0.00450222,6.68379e-09,4.77659e-09,5.94474e-09,2.1461e-08,-1.11662e-15,-0.000107875,-6.36592e-06
13760,7.2,2.64286e-06,0.00450222,6.91851e-09,5.01984e-09,5.531e-09,2.26166e-08,-1.53611e-16,-0.000111284,-6.56709e-06
13770,7.2,2.64286e-06,0.00450222,7.83618e-09,4.63577e-09,4.00587e-09,2.64536e-08,3.11642e-15,-0.000109058,-6.43573e-06
13780,7.2,2.64286e-06,0.00450222,6.80977e-09,4.5814e-09,5.77977e-09,2.19956e-08,-1.03109e-15,-0.000111197,-6.56194e-06
13790,7.2,2.64286e-06,0.00450222,6.81646e-09,4.47383e-09,5.72399e-09,2.16991e-08,-7.32951e-16,-0.000111889,-6.60277e-06
13800,7.2,2.64286e-06,0.00450222,7.29224e-09,5.08469e-09,4.76051e-09,2.37224e-08,-2.19066e-15,-0.000107246,-6.32882e-06
13810,7.2,2.64286e-06,0.00450222,7.50203e-09,5.15072e-09,3.98112e-09,2.48144e-08,3.72855e-15,-0.000110594,-6.52639e-06
13820,7.2,2.64286e-06,0.00450222,6.86979e-09,4.33374e-09,5.26472e-09,2.24171e-08,-2.51588e-15,-0.00011055,-6.52381e-06
13830,7.2,2.64286e-06,0.00450222,6.11707e-09,4.11971e-09,6.43455e-09,1.92852e-08,-1.61185e-15,-0.000109883,-6.48442e-06
13840,7.2,2.64286e-06,0.00450222,7.35026e-09,4.40635e-09,4.48466e-09,2.433e-08,1.43276e-15,-0.000112308,-6.62753e-06
13850,7.2,2.64286e-06,0.00450222,7.29086e-09,5.15675e-09,4.01812e-09,2.41177e-08,-3.32029e-15,-0.000107781,-6.36038e-06
13860,7.2,2.64286e-06,0.00450222,6.75336e-09,4.78141e-09,4.9574e-09,2.2072e-08,-1.26328e-15,-0.000109383,-6.45489e-06
13870,7.2,2.64286e-06,0.00450222,6.16443e-09,4.51811e-09,5.84106e-09,1.96561e-08,1.72127e-15,-0.000111923,-6.60481e-06
13880,7.2,2.64286e-06,0.00450222,6.73294e-09,4.56477e-09,5.09057e-09,2.22067e-08,-1.1708e-15,-0.000109237,-6.44628e-06
13890,7.2,2.64286e-06,0.00450222,7.39635e-09,4.38102e-09,3.97142e-09,2.48775e-08,-5.17521e-15,-0.0001116,-6.58575e-06
13900,7.2,2.64286e-06,0.00450222,6.40882e-09,4.44618e-09,5.46326e-09,2.0474e-08,3.89196e-15,-0.000109433,-6.45787e-06
13910,7.2,2.64286e-06,0.00450222,6.58511e-09,4.31336e-09,5.23019e-09,2.10909e-08,-8.31658e-15,-0.000107887,-6.36664e-06
13920,7.2,2.64286e-06,0.00450222,6.8508e-09,4.91883e-09,4.48916e-09,2.22438e-08,-3.14422e-15,-0.000112388,-6.63227e-06
13930,7.2,2.64286e-06,0.00450222,7.15503e-09,4.65463e-09,3.72607e-09,2.38062e-08,1.79683e-15,-0.000109985,-6.49044e-06
13940,7.2,2.64286e-06,0.00450222,6.29076e-09,4.01961e-09,5.40195e-09,2.03796e-08,-3.47176e-15,-0.000110191,-6.50259e-06
13950,7.2,2.64286e-06,0.00450222,5.93925e-09,3.89296e-09,5.92068e-09,1.88161e-08,-5.45303e-17,-0.00011059,-6.52617e-06
13960,7.2,2.64286e-06,0.00450222,7.02793e-09,4.38251e-09,4.03939e-09,2.33139e-08,6.78082e-15,-0.000107559,-6.3473e-06
13970,7.2,2.64286e-06,0.00450222,6.83187e-09,5.00735e-09,3.78964e-09,2.25411e-08,-1.01786e-14,-0.000111834,-6.59954e-06
13980,7.2,2.64286e-06,0.00450222,6.38874e-09,4.39944e-09,4.75166e-09,2.09622e-08,2.08373e-15,-0.000111213,-6.56293e-06
13990,7.2,2.64286e-06,0.00450222,5.70061e-09,4.22939e-09,5.74656e-09,1.80712e-08,-6.82484e-15,-0.000108867,-6.42447e-06
14000,7.2,2.64286e-06,0.00450222,6.60522e-09,4.17114e-09,4.56012e-09,2.19351e-08,1.52507e-15,-0.000111075,-6.55475e-06
14010,7.2,2.64286e-06,0.00450222,6.91633e-09,4.24178e-09,3.99066e-09,2.31095e-08,-4.13895e-15,-0.000108388,-6.3962e-06
14020,7.2,2.64286e-06,0.00450222,6.11247e-09,4.28247e-09,5.05623e-09,1.94345e-08,-2.81241e-15,-0.00011024,-6.50549e-06
14030,7.2,2.64286e-06,0.00450222,6.26072e-09,4.16481e-09,4.88203e-09,2.00879e-08,6.37541e-15,-0.000112541,-6.6413e-06
14040,7.2,2.64286e-06,0.00450222,6.48056e-09,4.65533e-09,4.23095e-09,2.11047e-08,1.06259e-14,-0.000108548,-6.40563e-06
14050,7.2,2.64286e-06,0.00450222,6.79332e-09,4.20486e-09,3.56674e-09,2.26723e-08,-2.77356e-15,-0.000110284,-6.50811e-06
14060,7.2,2.64286e-06,0.00450222,5.76738e-09,3.78135e-09,5.44393e-09,1.8526e-08,-2.18584e-15,-0.000109707,-6.47405e-06
14070,7.2,2.64286e-06,0.00450222,5.82003e-09,3.7365e-09,5.34124e-09,1.85758e-08,-1.81714e-15,-0.000109216,-6.44509e-06
14080,7.2,2.64286e-06,0.00450222,6.64434e-09,4.38765e-09,3.7109e-09,2.20288e-08,4.55149e-15,-0.0001128,-6.65656e-06
14090,7.2,2.64286e-06,0.00450222,6.45291e-09,4.74904e-09,3.57638e-09,2.13357e-08,1.12268e-17,-0.000109136,-6.44032e-06
14100,7.2,2.64286e-06,0.00450222,5.97698e-09,4.03904e-09,4.66004e-09,1.95894e-08,-1.30267e-16,-0.00010903,-6.43408e-06
14110,7.2,2.64286e-06,0.00450222,5.35646e-09,3.92095e-09,5.57022e-09,1.69618e-08,-3.89054e-15,-0.000110958,-6.54786e-06
14120,7.2,2.64286e-06,0.00450222,6.46595e-09,3.88408e-09,4.04086e-09,2.15584e-08,1.0674e-14,-0.000108899,-6.42637e-06
14130,7.2,2.64286e-06,0.00450222,6.44054e-09,4.16415e-09,3.95244e-09,2.13228e-08,4.04593e-15,-0.000111887,-6.6027e-06
14140,7.2,2.64286e-06,0.00450222,5.86546e-09,4.07107e-09,4.65923e-09,1.86813e-08,-5.1597e-15,-0.000110646,-6.52948e-06
14150,7.2,2.64286e-06,0.00450222,5.87438e-09,4.01986e-09,4.65316e-09,1.88062e-08,2.01406e-15,-0.000107862,-6.36516e-06
14160,7.2,2.64286e-06,0.00450222,6.19245e-09,4.31503e-09,3.94255e-09,2.03151e-08,-9.71209e-17,-0.000111147,-6.55899e-06
14170,7.2,2.64286e-06,0.00450222,6.40027e-09,3.84749e-09,3.53959e-09,2.13629e-08,2.99239e-15,-0.000109715,-6.47452e-06
14180,7.2,2.64286e-06,0.00450222,5.33993e-09,3.6036e-09,5.33206e-09,1.70037e-08,3.24883e-15,-0.00011066,-6.53025e-06
14190,7.2,2.64286e-06,0.00450222,5.69461e-09,3.63767e-09,4.78961e-09,1.83298e-08,1.22622e-15,-0.000111561,-6.58342e-06
14200,7.2,2.64286e-06,0.00450222,6.23697e-09,4.36714e-09,3.46264e-09,2.0626e-08,2.69372e-15,-0.000107661,-6.35329e-06
14210,7.2,2.64286e-06,0.00450222,6.13623e-09,4.40108e-09,3.39394e-09,2.04024e-08,3.18254e-15,-0.000110508,-6.52133e-06
14220,7.2,2.64286e-06,0.00450222,5.52716e-09,3.7209e-09,4.66379e-09,1.80021e-08,4.26477e-15,-0.000110993,-6.54991e-06
14230,7.2,2.64286e-06,0.00450222,5.15506e-09,3.62308e-09,5.25967e-09,1.63925e-08,-3.31084e-15,-0.000109508,-6.46231e-06
14240,7.2,2.64286e-06,0.00450222,6.26859e-09,3.71116e-09,3.62454e-09,2.09288e-08,-6.41711e-16,-0.000111718,-6.59271e-06
14250,7.2,2.64286e-06,0.00450222,6.01016e-09,4.0891e-09,3.81366e-09,1.97029e-08,1.71075e-17,-0.000108622,-6.41001e-06
14260,7.2,2.64286e-06,0.00450222,5.61106e-09,3.82177e-09,4.34196e-09,1.7953e-08,-2.58662e-15,-0.000109094,-6.43788e-06
14270,7.2,2.64286e-06,0.00450222,5.47688e-09,3.85651e-09,4.50123e-09,1.74739e-08,2.99043e-15,-0.00011201,-6.60993e-06
14280,7.2,2.64286e-06,0.00450222,5.9671e-09,3.94554e-09,3.60296e-09,1.97421e-08,-2.96531e-16,-0.000109435,-6.45801e-06
14290,7.2,2.64286e-06,0.00450222,5.97802e-09,3.59503e-09,3.61326e-09,1.99087e-08,-5.54213e-17,-0.000110892,-6.54396e-06
14300,7.2,2.64286e-06,0.00450222,5.02365e-09,3.46698e-09,5.07065e-09,1.58909e-08,-4.96208e-15,-0.000109762,-6.47729e-06
14310,7.2,2.64286e-06,0.00450222,5.5189e-09,3.57865e-09,4.3263e-09,1.7891e-08,-2.94303e-15,-0.000108267,-6.38906e-06
14320,7.2,2.64286e-06,0.00450222,5.84919e-09,4.27568e-09,3.2712e-09,1.93062e-08,1.64803e-15,-0.000112154,-6.61843e-06
14330,7.2,2.64286e-06,0.00450222,5.84652e-09,4.00878e-09,3.25197e-09,1.95468e-08,1.1626e-15,-0.000110139,-6.49951e-06
14340,7.2,2.64286e-06,0.00450222,5.07567e-09,3.44613e-09,4.70145e-09,1.63692e-08,-1.67654e-15,-0.000109606,-6.46809e-06
14350,7.2,2.64286e-06,0.00450222,5.06467e-09,3.36969e-09,4.82437e-09,1.62216e-08,-4.31805e-15,-0.000110792,-6.5381e-06
14360,7.2,2.64286e-06,0.00450222,6.00104e-09,3.62832e-09,3.33426e-09,2.00108e-08,5.45196e-15,-0.000108252,-6.38817e-06
14370,7.2,2.64286e-06,0.00450222,5.64502e-09,3.96865e-09,3.60088e-09,1.83743e-08,-3.23315e-15,-0.000111174,-6.56064e-06
14380,7.2,2.64286e-06,0.00450222,5.31458e-09,3.56198e-09,4.13038e-09,1.70565e-08,3.56068e-15,-0.000111451,-6.57694e-06
14390,7.2,2.64286e-06,0.00450222,5.11966e-09,3.65513e-09,4.37056e-09,1.63231e-08,1.79985e-15,-0.00010873,-6.4164e-06
14400,7.2,2.64286e-06,0.00450222,5.76836e-09,3.60265e-09,3.23687e-09,1.92135e-08,8.32139e-15,-0.000110764,-6.53643e-06
14410,7.2,2.64286e-06,0.00450222,5.54507e-09,3.43311e-09,3.69835e-09,1.83862e-08,-5.48688e-15,-0.000109075,-6.43672e-06
14420,7.2,2.64286e-06,0.00450222,4.80153e-09,3.34777e-09,4.71353e-09,1.5165e-08,-4.35226e-15,-0.000110112,-6.49796e-06
14430,7.2,2.64286e-06,0.00450222,5.27829e-09,3.53846e-09,3.96996e-09,1.71743e-08,-1.83995e-15,-0.000112209,-6.62169e-06
14440,7.2,2.64286e-06,0.00450222,5.5153e-09,4.09086e-09,3.11202e-09,1.82302e-08,4.83163e-15,-0.000108651,-6.41173e-06
14450,7.2,2.64286e-06,0.00450222,5.54791e-09,3.62486e-09,3.17387e-09,1.85939e-08,3.5614e-15,-0.000109988,-6.49064e-06
14460,7.2,2.64286e-06,0.00450222,4.67307e-09,3.21057e-09,4.6901e-09,1.49031e-08,-4.54918e-15,-0.000110346,-6.51174e-06
14470,7.2,2.64286e-06,0.00450222,5.01895e-09,3.181e-09,4.32575e-09,1.62006e-08,3.3864e-15,-0.000109216,-6.44508e-06
14480,7.2,2.64286e-06,0.00450222,5.68095e-09,3.59353e-09,3.12448e-09,1.88707e-08,-3.64782e-16,-0.000112105,-6.61554e-06
14490,7.2,2.64286e-06,0.00450222,5.33793e-09,3.77868e-09,3.37157e-09,1.73417e-08,2.01477e-15,-0.000109626,-6.46926e-06
14500,7.2,2.64286e-06,0.00450222,4.97058e-09,3.31669e-09,4.01821e-09,1.59381e-08,-5.40919e-15,-0.000108778,-6.41923e-06
14510,7.2,2.64286e-06,0.00450222,4.83803e-09,3.41511e-09,4.20067e-09,1.54898e-08,-8.03787e-15,-0.00011109,-6.55567e-06
14520,7.2,2.64286e-06,0.00450222,5.56016e-09,3.32976e-09,2.9077e-09,1.85978e-08,5.12281e-15,-0.000109329,-6.45175e-06
14530,7.2,2.64286e-06,0.00450222,5.12965e-09,3.33198e-09,3.71191e-09,1.68974e-08,-4.0315e-15,-0.000111295,-6.56778e-06
14540,7.2,2.64286e-06,0.00450222,4.63206e-09,3.22631e-09,4.3327e-09,1.46914e-08,6.61135e-17,-0.000110624,-6.52813e-06
14550,7.2,2.64286e-06,0.00450222,4.98585e-09,3.49073e-09,3.71272e-09,1.62204e-08,6.13198e-16,-0.000108079,-6.37796e-06
14560,7.2,2.64286e-06,0.00450222,5.24808e-09,3.82045e-09,2.95044e-09,1.74389e-08,3.22334e-15,-0.000111092,-6.55578e-06
14570,7.2,2.64286e-06,0.00450222,5.21921e-09,3.2908e-09,3.18037e-09,1.74627e-08,3.16828e-15,-0.000110176,-6.50174e-06
14580,7.2,2.64286e-06,0.00450222,4.36272e-09,3.01313e-09,4.56765e-09,1.37787e-08,-5.08343e-15,-0.000110064,-6.49512e-06
14590,7.2,2.64286e-06,0.00450222,4.95345e-09,3.05738e-09,3.84306e-09,1.60976e-08,9.7602e-15,-0.000111382,-6.57286e-06
14600,7.2,2.64286e-06,0.00450222,5.34195e-09,3.55948e-09,2.93805e-09,1.76463e-08,-2.51213e-15,-0.000108277,-6.38967e-06
14610,7.2,2.64286e-06,0.00450222,5.06319e-09,3.52385e-09,3.17559e-09,1.64925e-08,-6.73698e-15,-0.000110137,-6.49939e-06
14620,7.2,2.64286e-06,0.00450222,4.598e-09,3.09454e-09,3.97851e-09,1.46742e-08,1.24778e-15,-0.000111287,-6.56728e-06
14630,7.2,2.64286e-06,0.00450222,4.6401e-09,3.15876e-09,3.94944e-09,1.49725e-08,-3.5295e-15,-0.000109441,-6.45836e-06
14640,7.2,2.64286e-06,0.00450222,5.31891e-09,3.14478e-09,2.67493e-09,1.78267e-08,8.41299e-16,-0.0001112,-6.56217e-06
14650,7.2,2.64286e-06,0.00450222,4.75975e-09,3.25494e-09,3.62169e-09,1.55568e-08,1.1168e-15,-0.000109069,-6.43637e-06
14660,7.2,2.64286e-06,0.00450222,4.4684e-09,3.09555e-09,3.98777e-09,1.42725e-08,-3.97911e-15,-0.000109189,-6.4435e-06
14670,7.2,2.64286e-06,0.00450222,4.67455e-09,3.4072e-09,3.53304e-09,1.5175e-08,3.67598e-15,-0.000111929,-6.60518e-06
14680,7.2,2.64286e-06,0.00450222,5.03525e-09,3.4986e-09,2.76157e-09,1.68454e-08,4.95477e-15,-0.000109529,-6.46352e-06
14690,7.2,2.64286e-06,0.00450222,4.86135e-09,3.0266e-09,3.25268e-09,1.61759e-08,-1.59278e-15,-0.000110294,-6.50868e-06
14700,7.2,2.64286e-06,0.00450222,4.15822e-09,2.8526e-09,4.3208e-09,1.30618e-08,-5.78448e-15,-0.000110236,-6.50524e-06
14710,7.2,2.64286e-06,0.00450222,4.83012e-09,2.98521e-09,3.43391e-09,1.57691e-08,-5.97374e-15,-0.000108564,-6.40659e-06
